"","game_id","schedule_season","schedule_week","schedule_date","team_home_id","team_away_id","score_home","score_away","stadium_neutral","schedule_playoff"
"12036","20171119WASNO",2017,"11",2017-11-19,"NO","WAS",34,31,FALSE,FALSE
"12037","20171120ATLSEA",2017,"11",2017-11-20,"SEA","ATL",31,34,FALSE,FALSE
"12038","20171123LACDAL",2017,"12",2017-11-23,"DAL","LAC",6,28,FALSE,FALSE
"12039","20171123MINDET",2017,"12",2017-11-23,"DET","MIN",23,30,FALSE,FALSE
"12040","20171123NYGWAS",2017,"12",2017-11-23,"WAS","NYG",20,10,FALSE,FALSE
"12041","20171126BUFKC",2017,"12",2017-11-26,"KC","BUF",10,16,FALSE,FALSE
"12042","20171126CARNYJ",2017,"12",2017-11-26,"NYJ","CAR",27,35,FALSE,FALSE
"12043","20171126CHIPHI",2017,"12",2017-11-26,"PHI","CHI",31,3,FALSE,FALSE
"12044","20171126CLECIN",2017,"12",2017-11-26,"CIN","CLE",30,16,FALSE,FALSE
"12045","20171126DENLVR",2017,"12",2017-11-26,"LVR","DEN",21,14,FALSE,FALSE
"12046","20171126GBPIT",2017,"12",2017-11-26,"PIT","GB",31,28,FALSE,FALSE
"12047","20171126JAXARI",2017,"12",2017-11-26,"ARI","JAX",27,24,FALSE,FALSE
"12048","20171126MIANE",2017,"12",2017-11-26,"NE","MIA",35,17,FALSE,FALSE
"12049","20171126NOLAR",2017,"12",2017-11-26,"LAR","NO",26,20,FALSE,FALSE
"12050","20171126SEASF",2017,"12",2017-11-26,"SF","SEA",13,24,FALSE,FALSE
"12051","20171126TBATL",2017,"12",2017-11-26,"ATL","TB",34,20,FALSE,FALSE
"12052","20171126TENIND",2017,"12",2017-11-26,"IND","TEN",16,20,FALSE,FALSE
"12053","20171127HOUBAL",2017,"12",2017-11-27,"BAL","HOU",23,16,FALSE,FALSE
"12054","20171130WASDAL",2017,"13",2017-11-30,"DAL","WAS",38,14,FALSE,FALSE
"12055","20171203CARNO",2017,"13",2017-12-03,"NO","CAR",31,21,FALSE,FALSE
"12056","20171203CLELAC",2017,"13",2017-12-03,"LAC","CLE",19,10,FALSE,FALSE
"12057","20171203DENMIA",2017,"13",2017-12-03,"MIA","DEN",35,9,FALSE,FALSE
"12058","20171203DETBAL",2017,"13",2017-12-03,"BAL","DET",44,20,FALSE,FALSE
"12059","20171203HOUTEN",2017,"13",2017-12-03,"TEN","HOU",24,13,FALSE,FALSE
"12060","20171203INDJAX",2017,"13",2017-12-03,"JAX","IND",30,10,FALSE,FALSE
"12061","20171203KCNYJ",2017,"13",2017-12-03,"NYJ","KC",38,31,FALSE,FALSE
"12062","20171203LARARI",2017,"13",2017-12-03,"ARI","LAR",16,32,FALSE,FALSE
"12063","20171203MINATL",2017,"13",2017-12-03,"ATL","MIN",9,14,FALSE,FALSE
"12064","20171203NEBUF",2017,"13",2017-12-03,"BUF","NE",3,23,FALSE,FALSE
"12065","20171203NYGLVR",2017,"13",2017-12-03,"LVR","NYG",24,17,FALSE,FALSE
"12066","20171203PHISEA",2017,"13",2017-12-03,"SEA","PHI",24,10,FALSE,FALSE
"12067","20171203SFCHI",2017,"13",2017-12-03,"CHI","SF",14,15,FALSE,FALSE
"12068","20171203TBGB",2017,"13",2017-12-03,"GB","TB",26,20,FALSE,FALSE
"12069","20171204PITCIN",2017,"13",2017-12-04,"CIN","PIT",20,23,FALSE,FALSE
"12070","20171207NOATL",2017,"14",2017-12-07,"ATL","NO",20,17,FALSE,FALSE
"12071","20171210BALPIT",2017,"14",2017-12-10,"PIT","BAL",39,38,FALSE,FALSE
"12072","20171210CHICIN",2017,"14",2017-12-10,"CIN","CHI",7,33,FALSE,FALSE
"12073","20171210DALNYG",2017,"14",2017-12-10,"NYG","DAL",10,30,FALSE,FALSE
"12074","20171210DETTB",2017,"14",2017-12-10,"TB","DET",21,24,FALSE,FALSE
"12075","20171210GBCLE",2017,"14",2017-12-10,"CLE","GB",21,27,FALSE,FALSE
"12076","20171210INDBUF",2017,"14",2017-12-10,"BUF","IND",13,7,FALSE,FALSE
"12077","20171210LVRKC",2017,"14",2017-12-10,"KC","LVR",26,15,FALSE,FALSE
"12078","20171210MINCAR",2017,"14",2017-12-10,"CAR","MIN",31,24,FALSE,FALSE
"12079","20171210NYJDEN",2017,"14",2017-12-10,"DEN","NYJ",23,0,FALSE,FALSE
"12080","20171210PHILAR",2017,"14",2017-12-10,"LAR","PHI",35,43,FALSE,FALSE
"12081","20171210SEAJAX",2017,"14",2017-12-10,"JAX","SEA",30,24,FALSE,FALSE
"12082","20171210SFHOU",2017,"14",2017-12-10,"HOU","SF",16,26,FALSE,FALSE
"12083","20171210TENARI",2017,"14",2017-12-10,"ARI","TEN",12,7,FALSE,FALSE
"12084","20171210WASLAC",2017,"14",2017-12-10,"LAC","WAS",30,13,FALSE,FALSE
"12085","20171211NEMIA",2017,"14",2017-12-11,"MIA","NE",27,20,FALSE,FALSE
"12086","20171214DENIND",2017,"15",2017-12-14,"IND","DEN",13,25,FALSE,FALSE
"12087","20171216CHIDET",2017,"15",2017-12-16,"DET","CHI",20,10,FALSE,FALSE
"12088","20171216LACKC",2017,"15",2017-12-16,"KC","LAC",30,13,FALSE,FALSE
"12089","20171217ARIWAS",2017,"15",2017-12-17,"WAS","ARI",20,15,FALSE,FALSE
"12090","20171217BALCLE",2017,"15",2017-12-17,"CLE","BAL",10,27,FALSE,FALSE
"12091","20171217CINMIN",2017,"15",2017-12-17,"MIN","CIN",34,7,FALSE,FALSE
"12092","20171217DALLVR",2017,"15",2017-12-17,"LVR","DAL",17,20,FALSE,FALSE
"12093","20171217GBCAR",2017,"15",2017-12-17,"CAR","GB",31,24,FALSE,FALSE
"12094","20171217HOUJAX",2017,"15",2017-12-17,"JAX","HOU",45,7,FALSE,FALSE
"12095","20171217LARSEA",2017,"15",2017-12-17,"SEA","LAR",7,42,FALSE,FALSE
"12096","20171217MIABUF",2017,"15",2017-12-17,"BUF","MIA",24,16,FALSE,FALSE
"12097","20171217NEPIT",2017,"15",2017-12-17,"PIT","NE",24,27,FALSE,FALSE
"12098","20171217NYJNO",2017,"15",2017-12-17,"NO","NYJ",31,19,FALSE,FALSE
"12099","20171217PHINYG",2017,"15",2017-12-17,"NYG","PHI",29,34,FALSE,FALSE
"12100","20171217TENSF",2017,"15",2017-12-17,"SF","TEN",25,23,FALSE,FALSE
"12101","20171218ATLTB",2017,"15",2017-12-18,"TB","ATL",21,24,FALSE,FALSE
"12102","20171223INDBAL",2017,"16",2017-12-23,"BAL","IND",23,16,FALSE,FALSE
"12103","20171223MINGB",2017,"16",2017-12-23,"GB","MIN",0,16,FALSE,FALSE
"12104","20171224ATLNO",2017,"16",2017-12-24,"NO","ATL",23,13,FALSE,FALSE
"12105","20171224BUFNE",2017,"16",2017-12-24,"NE","BUF",37,16,FALSE,FALSE
"12106","20171224CLECHI",2017,"16",2017-12-24,"CHI","CLE",20,3,FALSE,FALSE
"12107","20171224DENWAS",2017,"16",2017-12-24,"WAS","DEN",27,11,FALSE,FALSE
"12108","20171224DETCIN",2017,"16",2017-12-24,"CIN","DET",26,17,FALSE,FALSE
"12109","20171224JAXSF",2017,"16",2017-12-24,"SF","JAX",44,33,FALSE,FALSE
"12110","20171224LACNYJ",2017,"16",2017-12-24,"NYJ","LAC",7,14,FALSE,FALSE
"12111","20171224LARTEN",2017,"16",2017-12-24,"TEN","LAR",23,27,FALSE,FALSE
"12112","20171224MIAKC",2017,"16",2017-12-24,"KC","MIA",29,13,FALSE,FALSE
"12113","20171224NYGARI",2017,"16",2017-12-24,"ARI","NYG",23,0,FALSE,FALSE
"12114","20171224SEADAL",2017,"16",2017-12-24,"DAL","SEA",12,21,FALSE,FALSE
"12115","20171224TBCAR",2017,"16",2017-12-24,"CAR","TB",22,19,FALSE,FALSE
"12116","20171225LVRPHI",2017,"16",2017-12-25,"PHI","LVR",19,10,FALSE,FALSE
"12117","20171225PITHOU",2017,"16",2017-12-25,"HOU","PIT",6,34,FALSE,FALSE
"12118","20171231ARISEA",2017,"17",2017-12-31,"SEA","ARI",24,26,FALSE,FALSE
"12119","20171231BUFMIA",2017,"17",2017-12-31,"MIA","BUF",16,22,FALSE,FALSE
"12120","20171231CARATL",2017,"17",2017-12-31,"ATL","CAR",22,10,FALSE,FALSE
"12121","20171231CHIMIN",2017,"17",2017-12-31,"MIN","CHI",23,10,FALSE,FALSE
"12122","20171231CINBAL",2017,"17",2017-12-31,"BAL","CIN",27,31,FALSE,FALSE
"12123","20171231CLEPIT",2017,"17",2017-12-31,"PIT","CLE",28,24,FALSE,FALSE
"12124","20171231DALPHI",2017,"17",2017-12-31,"PHI","DAL",0,6,FALSE,FALSE
"12125","20171231GBDET",2017,"17",2017-12-31,"DET","GB",35,11,FALSE,FALSE
"12126","20171231HOUIND",2017,"17",2017-12-31,"IND","HOU",22,13,FALSE,FALSE
"12127","20171231JAXTEN",2017,"17",2017-12-31,"TEN","JAX",15,10,FALSE,FALSE
"12128","20171231KCDEN",2017,"17",2017-12-31,"DEN","KC",24,27,FALSE,FALSE
"12129","20171231LVRLAC",2017,"17",2017-12-31,"LAC","LVR",30,10,FALSE,FALSE
"12130","20171231NOTB",2017,"17",2017-12-31,"TB","NO",31,24,FALSE,FALSE
"12131","20171231NYJNE",2017,"17",2017-12-31,"NE","NYJ",26,6,FALSE,FALSE
"12132","20171231SFLAR",2017,"17",2017-12-31,"LAR","SF",13,34,FALSE,FALSE
"12133","20171231WASNYG",2017,"17",2017-12-31,"NYG","WAS",18,10,FALSE,FALSE
"12134","20180106ATLLAR",2017,"Wildcard",2018-01-06,"LAR","ATL",13,26,FALSE,TRUE
"12135","20180106TENKC",2017,"Wildcard",2018-01-06,"KC","TEN",21,22,FALSE,TRUE
"12136","20180107BUFJAX",2017,"Wildcard",2018-01-07,"JAX","BUF",10,3,FALSE,TRUE
"12137","20180107CARNO",2017,"Wildcard",2018-01-07,"NO","CAR",31,26,FALSE,TRUE
"12138","20180113ATLPHI",2017,"Division",2018-01-13,"PHI","ATL",15,10,FALSE,TRUE
"12139","20180113TENNE",2017,"Division",2018-01-13,"NE","TEN",35,14,FALSE,TRUE
"12140","20180114JAXPIT",2017,"Division",2018-01-14,"PIT","JAX",42,45,FALSE,TRUE
"12141","20180114NOMIN",2017,"Division",2018-01-14,"MIN","NO",29,24,FALSE,TRUE
"12142","20180121JAXNE",2017,"Conference",2018-01-21,"NE","JAX",24,20,FALSE,TRUE
"12143","20180121MINPHI",2017,"Conference",2018-01-21,"PHI","MIN",38,7,FALSE,TRUE
"12144","20180204PHINE",2017,"Superbowl",2018-02-04,"NE","PHI",33,41,TRUE,TRUE
"12145","20180906ATLPHI",2018,"1",2018-09-06,"PHI","ATL",18,12,FALSE,FALSE
"12146","20180909BUFBAL",2018,"1",2018-09-09,"BAL","BUF",47,3,FALSE,FALSE
"12147","20180909CHIGB",2018,"1",2018-09-09,"GB","CHI",24,23,FALSE,FALSE
"12148","20180909CININD",2018,"1",2018-09-09,"IND","CIN",23,34,FALSE,FALSE
"12149","20180909DALCAR",2018,"1",2018-09-09,"CAR","DAL",16,8,FALSE,FALSE
"12150","20180909HOUNE",2018,"1",2018-09-09,"NE","HOU",27,20,FALSE,FALSE
"12151","20180909JAXNYG",2018,"1",2018-09-09,"NYG","JAX",15,20,FALSE,FALSE
"12152","20180909KCLAC",2018,"1",2018-09-09,"LAC","KC",28,38,FALSE,FALSE
"12153","20180909PITCLE",2018,"1",2018-09-09,"CLE","PIT",21,21,FALSE,FALSE
"12154","20180909SEADEN",2018,"1",2018-09-09,"DEN","SEA",27,24,FALSE,FALSE
"12155","20180909SFMIN",2018,"1",2018-09-09,"MIN","SF",24,16,FALSE,FALSE
"12156","20180909TBNO",2018,"1",2018-09-09,"NO","TB",40,48,FALSE,FALSE
"12157","20180909TENMIA",2018,"1",2018-09-09,"MIA","TEN",27,20,FALSE,FALSE
"12158","20180909WASARI",2018,"1",2018-09-09,"ARI","WAS",6,24,FALSE,FALSE
"12159","20180910LARLVR",2018,"1",2018-09-10,"LVR","LAR",13,33,FALSE,FALSE
"12160","20180910NYJDET",2018,"1",2018-09-10,"DET","NYJ",17,48,FALSE,FALSE
"12161","20180913BALCIN",2018,"2",2018-09-13,"CIN","BAL",34,23,FALSE,FALSE
"12162","20180916ARILAR",2018,"2",2018-09-16,"LAR","ARI",34,0,FALSE,FALSE
"12163","20180916CARATL",2018,"2",2018-09-16,"ATL","CAR",31,24,FALSE,FALSE
"12164","20180916CLENO",2018,"2",2018-09-16,"NO","CLE",21,18,FALSE,FALSE
"12165","20180916DETSF",2018,"2",2018-09-16,"SF","DET",30,27,FALSE,FALSE
"12166","20180916HOUTEN",2018,"2",2018-09-16,"TEN","HOU",20,17,FALSE,FALSE
"12167","20180916INDWAS",2018,"2",2018-09-16,"WAS","IND",9,21,FALSE,FALSE
"12168","20180916KCPIT",2018,"2",2018-09-16,"PIT","KC",37,42,FALSE,FALSE
"12169","20180916LACBUF",2018,"2",2018-09-16,"BUF","LAC",20,31,FALSE,FALSE
"12170","20180916LVRDEN",2018,"2",2018-09-16,"DEN","LVR",20,19,FALSE,FALSE
"12171","20180916MIANYJ",2018,"2",2018-09-16,"NYJ","MIA",12,20,FALSE,FALSE
"12172","20180916MINGB",2018,"2",2018-09-16,"GB","MIN",29,29,FALSE,FALSE
"12173","20180916NEJAX",2018,"2",2018-09-16,"JAX","NE",31,20,FALSE,FALSE
"12174","20180916NYGDAL",2018,"2",2018-09-16,"DAL","NYG",20,13,FALSE,FALSE
"12175","20180916PHITB",2018,"2",2018-09-16,"TB","PHI",27,21,FALSE,FALSE
"12176","20180917SEACHI",2018,"2",2018-09-17,"CHI","SEA",24,17,FALSE,FALSE
"12177","20180920NYJCLE",2018,"3",2018-09-20,"CLE","NYJ",21,17,FALSE,FALSE
"12178","20180923BUFMIN",2018,"3",2018-09-23,"MIN","BUF",6,27,FALSE,FALSE
"12179","20180923CHIARI",2018,"3",2018-09-23,"ARI","CHI",14,16,FALSE,FALSE
"12180","20180923CINCAR",2018,"3",2018-09-23,"CAR","CIN",31,21,FALSE,FALSE
"12181","20180923DALSEA",2018,"3",2018-09-23,"SEA","DAL",24,13,FALSE,FALSE
"12182","20180923DENBAL",2018,"3",2018-09-23,"BAL","DEN",27,14,FALSE,FALSE
"12183","20180923GBWAS",2018,"3",2018-09-23,"WAS","GB",31,17,FALSE,FALSE
"12184","20180923INDPHI",2018,"3",2018-09-23,"PHI","IND",20,16,FALSE,FALSE
"12185","20180923LACLAR",2018,"3",2018-09-23,"LAR","LAC",35,23,FALSE,FALSE
"12186","20180923LVRMIA",2018,"3",2018-09-23,"MIA","LVR",28,20,FALSE,FALSE
"12187","20180923NEDET",2018,"3",2018-09-23,"DET","NE",26,10,FALSE,FALSE
"12188","20180923NOATL",2018,"3",2018-09-23,"ATL","NO",37,43,FALSE,FALSE
"12189","20180923NYGHOU",2018,"3",2018-09-23,"HOU","NYG",22,27,FALSE,FALSE
"12190","20180923SFKC",2018,"3",2018-09-23,"KC","SF",38,27,FALSE,FALSE
"12191","20180923TENJAX",2018,"3",2018-09-23,"JAX","TEN",6,9,FALSE,FALSE
"12192","20180924PITTB",2018,"3",2018-09-24,"TB","PIT",27,30,FALSE,FALSE
"12193","20180927MINLAR",2018,"4",2018-09-27,"LAR","MIN",38,31,FALSE,FALSE
"12194","20180930BALPIT",2018,"4",2018-09-30,"PIT","BAL",14,26,FALSE,FALSE
"12195","20180930BUFGB",2018,"4",2018-09-30,"GB","BUF",22,0,FALSE,FALSE
"12196","20180930CINATL",2018,"4",2018-09-30,"ATL","CIN",36,37,FALSE,FALSE
"12197","20180930CLELVR",2018,"4",2018-09-30,"LVR","CLE",45,42,FALSE,FALSE
"12198","20180930DETDAL",2018,"4",2018-09-30,"DAL","DET",26,24,FALSE,FALSE
"12199","20180930HOUIND",2018,"4",2018-09-30,"IND","HOU",34,37,FALSE,FALSE
"12200","20180930MIANE",2018,"4",2018-09-30,"NE","MIA",38,7,FALSE,FALSE
"12201","20180930NONYG",2018,"4",2018-09-30,"NYG","NO",18,33,FALSE,FALSE
"12202","20180930NYJJAX",2018,"4",2018-09-30,"JAX","NYJ",31,12,FALSE,FALSE
"12203","20180930PHITEN",2018,"4",2018-09-30,"TEN","PHI",26,23,FALSE,FALSE
"12204","20180930SEAARI",2018,"4",2018-09-30,"ARI","SEA",17,20,FALSE,FALSE
"12205","20180930SFLAC",2018,"4",2018-09-30,"LAC","SF",29,27,FALSE,FALSE
"12206","20180930TBCHI",2018,"4",2018-09-30,"CHI","TB",48,10,FALSE,FALSE
"12207","20181001KCDEN",2018,"4",2018-10-01,"DEN","KC",23,27,FALSE,FALSE
"12208","20181004INDNE",2018,"5",2018-10-04,"NE","IND",38,24,FALSE,FALSE
"12209","20181007ARISF",2018,"5",2018-10-07,"SF","ARI",18,28,FALSE,FALSE
"12210","20181007ATLPIT",2018,"5",2018-10-07,"PIT","ATL",41,17,FALSE,FALSE
"12211","20181007BALCLE",2018,"5",2018-10-07,"CLE","BAL",12,9,FALSE,FALSE
"12212","20181007DALHOU",2018,"5",2018-10-07,"HOU","DAL",19,16,FALSE,FALSE
"12213","20181007DENNYJ",2018,"5",2018-10-07,"NYJ","DEN",34,16,FALSE,FALSE
"12214","20181007GBDET",2018,"5",2018-10-07,"DET","GB",31,23,FALSE,FALSE
"12215","20181007JAXKC",2018,"5",2018-10-07,"KC","JAX",30,14,FALSE,FALSE
"12216","20181007LARSEA",2018,"5",2018-10-07,"SEA","LAR",31,33,FALSE,FALSE
"12217","20181007LVRLAC",2018,"5",2018-10-07,"LAC","LVR",26,10,FALSE,FALSE
"12218","20181007MIACIN",2018,"5",2018-10-07,"CIN","MIA",27,17,FALSE,FALSE
"12219","20181007MINPHI",2018,"5",2018-10-07,"PHI","MIN",21,23,FALSE,FALSE
"12220","20181007NYGCAR",2018,"5",2018-10-07,"CAR","NYG",33,31,FALSE,FALSE
"12221","20181007TENBUF",2018,"5",2018-10-07,"BUF","TEN",13,12,FALSE,FALSE
"12222","20181008WASNO",2018,"5",2018-10-08,"NO","WAS",43,19,FALSE,FALSE
"12223","20181011PHINYG",2018,"6",2018-10-11,"NYG","PHI",13,34,FALSE,FALSE
"12224","20181014ARIMIN",2018,"6",2018-10-14,"MIN","ARI",27,17,FALSE,FALSE
"12225","20181014BALTEN",2018,"6",2018-10-14,"TEN","BAL",0,21,FALSE,FALSE
"12226","20181014BUFHOU",2018,"6",2018-10-14,"HOU","BUF",20,13,FALSE,FALSE
"12227","20181014CARWAS",2018,"6",2018-10-14,"WAS","CAR",23,17,FALSE,FALSE
"12228","20181014CHIMIA",2018,"6",2018-10-14,"MIA","CHI",31,28,FALSE,FALSE
"12229","20181014INDNYJ",2018,"6",2018-10-14,"NYJ","IND",42,34,FALSE,FALSE
"12230","20181014JAXDAL",2018,"6",2018-10-14,"DAL","JAX",40,7,FALSE,FALSE
"12231","20181014KCNE",2018,"6",2018-10-14,"NE","KC",43,40,FALSE,FALSE
"12232","20181014LACCLE",2018,"6",2018-10-14,"CLE","LAC",14,38,FALSE,FALSE
"12233","20181014LARDEN",2018,"6",2018-10-14,"DEN","LAR",20,23,FALSE,FALSE
"12234","20181014PITCIN",2018,"6",2018-10-14,"CIN","PIT",21,28,FALSE,FALSE
"12235","20181014SEALVR",2018,"6",2018-10-14,"LVR","SEA",3,27,TRUE,FALSE
"12236","20181014TBATL",2018,"6",2018-10-14,"ATL","TB",34,29,FALSE,FALSE
"12237","20181015SFGB",2018,"6",2018-10-15,"GB","SF",33,30,FALSE,FALSE
"12238","20181018DENARI",2018,"7",2018-10-18,"ARI","DEN",10,45,FALSE,FALSE
"12239","20181021BUFIND",2018,"7",2018-10-21,"IND","BUF",37,5,FALSE,FALSE
"12240","20181021CARPHI",2018,"7",2018-10-21,"PHI","CAR",17,21,FALSE,FALSE
"12241","20181021CINKC",2018,"7",2018-10-21,"KC","CIN",45,10,FALSE,FALSE
"12242","20181021CLETB",2018,"7",2018-10-21,"TB","CLE",26,23,FALSE,FALSE
"12243","20181021DALWAS",2018,"7",2018-10-21,"WAS","DAL",20,17,FALSE,FALSE
"12244","20181021DETMIA",2018,"7",2018-10-21,"MIA","DET",21,32,FALSE,FALSE
"12245","20181021HOUJAX",2018,"7",2018-10-21,"JAX","HOU",7,20,FALSE,FALSE
"12246","20181021LARSF",2018,"7",2018-10-21,"SF","LAR",10,39,FALSE,FALSE
"12247","20181021MINNYJ",2018,"7",2018-10-21,"NYJ","MIN",17,37,FALSE,FALSE
"12248","20181021NECHI",2018,"7",2018-10-21,"CHI","NE",31,38,FALSE,FALSE
"12249","20181021NOBAL",2018,"7",2018-10-21,"BAL","NO",23,24,FALSE,FALSE
"12250","20181021TENLAC",2018,"7",2018-10-21,"LAC","TEN",20,19,TRUE,FALSE
"12251","20181022NYGATL",2018,"7",2018-10-22,"ATL","NYG",23,20,FALSE,FALSE
"12252","20181025MIAHOU",2018,"8",2018-10-25,"HOU","MIA",42,23,FALSE,FALSE
"12253","20181028BALCAR",2018,"8",2018-10-28,"CAR","BAL",36,21,FALSE,FALSE
"12254","20181028CLEPIT",2018,"8",2018-10-28,"PIT","CLE",33,18,FALSE,FALSE
"12255","20181028DENKC",2018,"8",2018-10-28,"KC","DEN",30,23,FALSE,FALSE
"12256","20181028GBLAR",2018,"8",2018-10-28,"LAR","GB",29,27,FALSE,FALSE
"12257","20181028INDLVR",2018,"8",2018-10-28,"LVR","IND",28,42,FALSE,FALSE
"12258","20181028NOMIN",2018,"8",2018-10-28,"MIN","NO",20,30,FALSE,FALSE
"12259","20181028NYJCHI",2018,"8",2018-10-28,"CHI","NYJ",24,10,FALSE,FALSE
"12260","20181028PHIJAX",2018,"8",2018-10-28,"JAX","PHI",18,24,TRUE,FALSE
"12261","20181028SEADET",2018,"8",2018-10-28,"DET","SEA",14,28,FALSE,FALSE
"12262","20181028SFARI",2018,"8",2018-10-28,"ARI","SF",18,15,FALSE,FALSE
"12263","20181028TBCIN",2018,"8",2018-10-28,"CIN","TB",37,34,FALSE,FALSE
"12264","20181028WASNYG",2018,"8",2018-10-28,"NYG","WAS",13,20,FALSE,FALSE
"12265","20181029NEBUF",2018,"8",2018-10-29,"BUF","NE",6,25,FALSE,FALSE
"12266","20181101LVRSF",2018,"9",2018-11-01,"SF","LVR",34,3,FALSE,FALSE
"12267","20181104ATLWAS",2018,"9",2018-11-04,"WAS","ATL",14,38,FALSE,FALSE
"12268","20181104CHIBUF",2018,"9",2018-11-04,"BUF","CHI",9,41,FALSE,FALSE
"12269","20181104DETMIN",2018,"9",2018-11-04,"MIN","DET",24,9,FALSE,FALSE
"12270","20181104GBNE",2018,"9",2018-11-04,"NE","GB",31,17,FALSE,FALSE
"12271","20181104HOUDEN",2018,"9",2018-11-04,"DEN","HOU",17,19,FALSE,FALSE
"12272","20181104KCCLE",2018,"9",2018-11-04,"CLE","KC",21,37,FALSE,FALSE
"12273","20181104LACSEA",2018,"9",2018-11-04,"SEA","LAC",17,25,FALSE,FALSE
"12274","20181104LARNO",2018,"9",2018-11-04,"NO","LAR",45,35,FALSE,FALSE
"12275","20181104NYJMIA",2018,"9",2018-11-04,"MIA","NYJ",13,6,FALSE,FALSE
"12276","20181104PITBAL",2018,"9",2018-11-04,"BAL","PIT",16,23,FALSE,FALSE
"12277","20181104TBCAR",2018,"9",2018-11-04,"CAR","TB",42,28,FALSE,FALSE
"12278","20181105TENDAL",2018,"9",2018-11-05,"DAL","TEN",14,28,FALSE,FALSE
"12279","20181108CARPIT",2018,"10",2018-11-08,"PIT","CAR",52,21,FALSE,FALSE
"12280","20181111ARIKC",2018,"10",2018-11-11,"KC","ARI",26,14,FALSE,FALSE
"12281","20181111ATLCLE",2018,"10",2018-11-11,"CLE","ATL",28,16,FALSE,FALSE
"12282","20181111BUFNYJ",2018,"10",2018-11-11,"NYJ","BUF",10,41,FALSE,FALSE
"12283","20181111DALPHI",2018,"10",2018-11-11,"PHI","DAL",20,27,FALSE,FALSE
"12284","20181111DETCHI",2018,"10",2018-11-11,"CHI","DET",34,22,FALSE,FALSE
"12285","20181111JAXIND",2018,"10",2018-11-11,"IND","JAX",29,26,FALSE,FALSE
"12286","20181111LACLVR",2018,"10",2018-11-11,"LVR","LAC",6,20,FALSE,FALSE
"12287","20181111MIAGB",2018,"10",2018-11-11,"GB","MIA",31,12,FALSE,FALSE
"12288","20181111NETEN",2018,"10",2018-11-11,"TEN","NE",34,10,FALSE,FALSE
"12289","20181111NOCIN",2018,"10",2018-11-11,"CIN","NO",14,51,FALSE,FALSE
"12290","20181111SEALAR",2018,"10",2018-11-11,"LAR","SEA",36,31,FALSE,FALSE
"12291","20181111WASTB",2018,"10",2018-11-11,"TB","WAS",3,16,FALSE,FALSE
"12292","20181112NYGSF",2018,"10",2018-11-12,"SF","NYG",23,27,FALSE,FALSE
"12293","20181115GBSEA",2018,"11",2018-11-15,"SEA","GB",27,24,FALSE,FALSE
"12294","20181118CARDET",2018,"11",2018-11-18,"DET","CAR",20,19,FALSE,FALSE
"12295","20181118CINBAL",2018,"11",2018-11-18,"BAL","CIN",24,21,FALSE,FALSE
"12296","20181118DALATL",2018,"11",2018-11-18,"ATL","DAL",19,22,FALSE,FALSE
"12297","20181118DENLAC",2018,"11",2018-11-18,"LAC","DEN",22,23,FALSE,FALSE
"12298","20181118HOUWAS",2018,"11",2018-11-18,"WAS","HOU",21,23,FALSE,FALSE
"12299","20181118LVRARI",2018,"11",2018-11-18,"ARI","LVR",21,23,FALSE,FALSE
"12300","20181118MINCHI",2018,"11",2018-11-18,"CHI","MIN",25,20,FALSE,FALSE
"12301","20181118PHINO",2018,"11",2018-11-18,"NO","PHI",48,7,FALSE,FALSE
"12302","20181118PITJAX",2018,"11",2018-11-18,"JAX","PIT",16,20,FALSE,FALSE
"12303","20181118TBNYG",2018,"11",2018-11-18,"NYG","TB",38,35,FALSE,FALSE
"12304","20181118TENIND",2018,"11",2018-11-18,"IND","TEN",38,10,FALSE,FALSE
"12305","20181119KCLAR",2018,"11",2018-11-19,"LAR","KC",54,51,FALSE,FALSE
"12306","20181122ATLNO",2018,"12",2018-11-22,"NO","ATL",31,17,FALSE,FALSE
"12307","20181122CHIDET",2018,"12",2018-11-22,"DET","CHI",16,23,FALSE,FALSE
"12308","20181122WASDAL",2018,"12",2018-11-22,"DAL","WAS",31,23,FALSE,FALSE
"12309","20181125ARILAC",2018,"12",2018-11-25,"LAC","ARI",45,10,FALSE,FALSE
"12310","20181125CLECIN",2018,"12",2018-11-25,"CIN","CLE",20,35,FALSE,FALSE
"12311","20181125GBMIN",2018,"12",2018-11-25,"MIN","GB",24,17,FALSE,FALSE
"12312","20181125JAXBUF",2018,"12",2018-11-25,"BUF","JAX",24,21,FALSE,FALSE
"12313","20181125LVRBAL",2018,"12",2018-11-25,"BAL","LVR",34,17,FALSE,FALSE
"12314","20181125MIAIND",2018,"12",2018-11-25,"IND","MIA",27,24,FALSE,FALSE
"12315","20181125NENYJ",2018,"12",2018-11-25,"NYJ","NE",13,27,FALSE,FALSE
"12316","20181125NYGPHI",2018,"12",2018-11-25,"PHI","NYG",25,22,FALSE,FALSE
"12317","20181125PITDEN",2018,"12",2018-11-25,"DEN","PIT",24,17,FALSE,FALSE
"12318","20181125SEACAR",2018,"12",2018-11-25,"CAR","SEA",27,30,FALSE,FALSE
"12319","20181125SFTB",2018,"12",2018-11-25,"TB","SF",27,9,FALSE,FALSE
"12320","20181126TENHOU",2018,"12",2018-11-26,"HOU","TEN",34,17,FALSE,FALSE
"12321","20181129NODAL",2018,"13",2018-11-29,"DAL","NO",13,10,FALSE,FALSE
