"","game_id","schedule_season","schedule_week","schedule_date","team_favorite_id","spread_favorite","over_under_line"
"13107","20211121MIANYJ",2021,"11",2021-11-21,"MIA",-3.5,44.5
"13108","20211121NOPHI",2021,"11",2021-11-21,"PHI",-3,42
"13109","20211121PITLAC",2021,"11",2021-11-21,"LAC",-6,47.5
"13110","20211121SFJAX",2021,"11",2021-11-21,"SF",-6.5,45.5
"13111","20211121WASCAR",2021,"11",2021-11-21,"CAR",-3,43
"13112","20211122NYGTB",2021,"11",2021-11-22,"TB",-11.5,50
"13113","20211125BUFNO",2021,"12",2021-11-25,"BUF",-7,45
"13114","20211125CHIDET",2021,"12",2021-11-25,"CHI",-2,41.5
"13115","20211125LVRDAL",2021,"12",2021-11-25,"DAL",-7,51
"13116","20211128ATLJAX",2021,"12",2021-11-28,"ATL",-1.5,46
"13117","20211128CARMIA",2021,"12",2021-11-28,"CAR",-1,41
"13118","20211128CLEBAL",2021,"12",2021-11-28,"BAL",-3,47.5
"13119","20211128LACDEN",2021,"12",2021-11-28,"LAC",-3,47
"13120","20211128LARGB",2021,"12",2021-11-28,"LAR",-2,46.5
"13121","20211128MINSF",2021,"12",2021-11-28,"SF",-4,49
"13122","20211128NYJHOU",2021,"12",2021-11-28,"HOU",-3,44.5
"13123","20211128PHINYG",2021,"12",2021-11-28,"PHI",-4,45
"13124","20211128PITCIN",2021,"12",2021-11-28,"CIN",-3.5,43.5
"13125","20211128TBIND",2021,"12",2021-11-28,"TB",-3,53
"13126","20211128TENNE",2021,"12",2021-11-28,"NE",-7,43
"13127","20211129SEAWAS",2021,"12",2021-11-29,"SEA",-1.5,46.5
"13128","20211202DALNO",2021,"13",2021-12-02,"DAL",-6.5,45.5
"13129","20211205ARICHI",2021,"13",2021-12-05,"ARI",-7.5,43
"13130","20211205BALPIT",2021,"13",2021-12-05,"BAL",-4,44
"13131","20211205DENKC",2021,"13",2021-12-05,"KC",-8.5,46.5
"13132","20211205INDHOU",2021,"13",2021-12-05,"IND",-10,45.5
"13133","20211205JAXLAR",2021,"13",2021-12-05,"LAR",-14,48
"13134","20211205LACCIN",2021,"13",2021-12-05,"CIN",-2.5,49.5
"13135","20211205MINDET",2021,"13",2021-12-05,"MIN",-7,47
"13136","20211205NYGMIA",2021,"13",2021-12-05,"MIA",-7,40
"13137","20211205PHINYJ",2021,"13",2021-12-05,"PHI",-5,44
"13138","20211205SFSEA",2021,"13",2021-12-05,"SF",-3,45
"13139","20211205TBATL",2021,"13",2021-12-05,"TB",-10.5,51
"13140","20211205WASLVR",2021,"13",2021-12-05,"LVR",-1.5,47.5
"13141","20211206NEBUF",2021,"13",2021-12-06,"BUF",-3,39.5
"13142","20211209PITMIN",2021,"14",2021-12-09,"MIN",-3.5,45
"13143","20211212ATLCAR",2021,"14",2021-12-12,"CAR",-2.5,41.5
"13144","20211212BALCLE",2021,"14",2021-12-12,"CLE",-3,44
"13145","20211212BUFTB",2021,"14",2021-12-12,"TB",-3.5,52.5
"13146","20211212CHIGB",2021,"14",2021-12-12,"GB",-12,43
"13147","20211212DALWAS",2021,"14",2021-12-12,"DAL",-6.5,48
"13148","20211212DETDEN",2021,"14",2021-12-12,"DEN",-12.5,42
"13149","20211212JAXTEN",2021,"14",2021-12-12,"TEN",-8.5,44.5
"13150","20211212LVRKC",2021,"14",2021-12-12,"KC",-9.5,48
"13151","20211212NONYJ",2021,"14",2021-12-12,"NO",-4.5,42
"13152","20211212NYGLAC",2021,"14",2021-12-12,"LAC",-9,43.5
"13153","20211212SEAHOU",2021,"14",2021-12-12,"SEA",-9.5,41
"13154","20211212SFCIN",2021,"14",2021-12-12,"SF",-1.5,49
"13155","20211213LARARI",2021,"14",2021-12-13,"ARI",-3,51
"13156","20211216KCLAC",2021,"15",2021-12-16,"KC",-3,54
"13157","20211218NEIND",2021,"15",2021-12-18,"IND",-1.5,46
"13158","20211219ARIDET",2021,"15",2021-12-19,"ARI",-13,48.5
"13159","20211219ATLSF",2021,"15",2021-12-19,"SF",-9,47.5
"13160","20211219CARBUF",2021,"15",2021-12-19,"BUF",-14.5,43
"13161","20211219CINDEN",2021,"15",2021-12-19,"DEN",-3,44
"13162","20211219DALNYG",2021,"15",2021-12-19,"DAL",-12,43.5
"13163","20211219GBBAL",2021,"15",2021-12-19,"GB",-9,45.5
"13164","20211219HOUJAX",2021,"15",2021-12-19,"JAX",-6,40
"13165","20211219NOTB",2021,"15",2021-12-19,"TB",-11.5,45.5
"13166","20211219NYJMIA",2021,"15",2021-12-19,"MIA",-10,42
"13167","20211219TENPIT",2021,"15",2021-12-19,"PIT",-1,44
"13168","20211220LVRCLE",2021,"15",2021-12-20,"LVR",-1,40.5
"13169","20211220MINCHI",2021,"15",2021-12-20,"MIN",-7,47
"13170","20211221SEALAR",2021,"15",2021-12-21,"LAR",-7,47
"13171","20211221WASPHI",2021,"15",2021-12-21,"PHI",-10,39.5
"13172","20211223SFTEN",2021,"16",2021-12-23,"SF",-3.5,45.5
"13173","20211225CLEGB",2021,"16",2021-12-25,"GB",-7.5,46.5
"13174","20211225INDARI",2021,"16",2021-12-25,"ARI",-3,48
"13175","20211226BALCIN",2021,"16",2021-12-26,"CIN",-7.5,43.5
"13176","20211226BUFNE",2021,"16",2021-12-26,"NE",-1,43.5
"13177","20211226CHISEA",2021,"16",2021-12-26,"SEA",-7,41
"13178","20211226DENLVR",2021,"16",2021-12-26,"DEN",-1,41.5
"13179","20211226DETATL",2021,"16",2021-12-26,"ATL",-7.5,42.5
"13180","20211226JAXNYJ",2021,"16",2021-12-26,"NYJ",-2.5,43
"13181","20211226LACHOU",2021,"16",2021-12-26,"LAC",-13,45.5
"13182","20211226LARMIN",2021,"16",2021-12-26,"LAR",-3,48.5
"13183","20211226NYGPHI",2021,"16",2021-12-26,"PHI",-11,41
"13184","20211226PITKC",2021,"16",2021-12-26,"KC",-10,44.5
"13185","20211226TBCAR",2021,"16",2021-12-26,"TB",-11,44.5
"13186","20211226WASDAL",2021,"16",2021-12-26,"DAL",-10,46
"13187","20211227MIANO",2021,"16",2021-12-27,"MIA",-3,37.5
"13188","20220102ARIDAL",2021,"17",2022-01-02,"DAL",-6.5,52.5
"13189","20220102ATLBUF",2021,"17",2022-01-02,"BUF",-14,46
"13190","20220102CARNO",2021,"17",2022-01-02,"NO",-7,37
"13191","20220102DENLAC",2021,"17",2022-01-02,"LAC",-7.5,46
"13192","20220102DETSEA",2021,"17",2022-01-02,"SEA",-8.5,41.5
"13193","20220102HOUSF",2021,"17",2022-01-02,"SF",-13.5,44.5
"13194","20220102JAXNE",2021,"17",2022-01-02,"NE",-17.5,41.5
"13195","20220102KCCIN",2021,"17",2022-01-02,"KC",-3.5,51
"13196","20220102LARBAL",2021,"17",2022-01-02,"LAR",-7,46.5
"13197","20220102LVRIND",2021,"17",2022-01-02,"IND",-8.5,46.5
"13198","20220102MIATEN",2021,"17",2022-01-02,"TEN",-3,41
"13199","20220102MINGB",2021,"17",2022-01-02,"GB",-13,42.5
"13200","20220102NYGCHI",2021,"17",2022-01-02,"CHI",-6.5,36.5
"13201","20220102PHIWAS",2021,"17",2022-01-02,"PHI",-4.5,44.5
"13202","20220102TBNYJ",2021,"17",2022-01-02,"TB",-14,47.5
"13203","20220103CLEPIT",2021,"17",2022-01-03,"PIT",-2,42
"13204","20220108DALPHI",2021,"18",2022-01-08,"DAL",-6,46.5
"13205","20220108KCDEN",2021,"18",2022-01-08,"KC",-11.5,44.5
"13206","20220109CARTB",2021,"18",2022-01-09,"TB",-10.5,43.5
"13207","20220109CHIMIN",2021,"18",2022-01-09,"MIN",-3.5,44.5
"13208","20220109CINCLE",2021,"18",2022-01-09,"CLE",-6.5,38
"13209","20220109GBDET",2021,"18",2022-01-09,"GB",-4,45
"13210","20220109INDJAX",2021,"18",2022-01-09,"IND",-14,43
"13211","20220109LACLVR",2021,"18",2022-01-09,"LAC",-3,49.5
"13212","20220109NEMIA",2021,"18",2022-01-09,"NE",-6,41
"13213","20220109NOATL",2021,"18",2022-01-09,"NO",-4.5,40
"13214","20220109NYJBUF",2021,"18",2022-01-09,"BUF",-16,42
"13215","20220109PITBAL",2021,"18",2022-01-09,"BAL",-3,41
"13216","20220109SEAARI",2021,"18",2022-01-09,"ARI",-5,48.5
"13217","20220109SFLAR",2021,"18",2022-01-09,"SF",-3.5,46.5
"13218","20220109TENHOU",2021,"18",2022-01-09,"TEN",-10.5,43
"13219","20220109WASNYG",2021,"18",2022-01-09,"WAS",-6,36
"13220","20220115LVRCIN",2021,"Wildcard",2022-01-15,"CIN",-6,48.5
"13221","20220115NEBUF",2021,"Wildcard",2022-01-15,"BUF",-4.5,43
"13222","20220116PHITB",2021,"Wildcard",2022-01-16,"TB",-7,47
"13223","20220116PITKC",2021,"Wildcard",2022-01-16,"KC",-12.5,47
"13224","20220116SFDAL",2021,"Wildcard",2022-01-16,"DAL",-3.5,51
"13225","20220117ARILAR",2021,"Wildcard",2022-01-17,"LAR",-3.5,49
"13226","20220122CINTEN",2021,"Division",2022-01-22,"TEN",-4,48.5
"13227","20220122SFGB",2021,"Division",2022-01-22,"GB",-5.5,47
"13228","20220123BUFKC",2021,"Division",2022-01-23,"KC",-2.5,54
"13229","20220123LARTB",2021,"Division",2022-01-23,"TB",-3,48
"13230","20220130CINKC",2021,"Conference",2022-01-30,"KC",-7,54.5
"13231","20220130SFLAR",2021,"Conference",2022-01-30,"LAR",-3.5,46
"13232","20220213LARCIN",2021,"Superbowl",2022-02-13,"LAR",-4.5,48.5
"13233","20220908BUFLAR",2022,"1",2022-09-08,"BUF",-2,52
"13234","20220911BALNYJ",2022,"1",2022-09-11,"BAL",-6.5,44
"13235","20220911CLECAR",2022,"1",2022-09-11,"CAR",-1,42
"13236","20220911GBMIN",2022,"1",2022-09-11,"MIN",-2,46.5
"13237","20220911INDHOU",2022,"1",2022-09-11,"IND",-7,45.5
"13238","20220911JAXWAS",2022,"1",2022-09-11,"WAS",-3,43
"13239","20220911KCARI",2022,"1",2022-09-11,"KC",-6,54
"13240","20220911LVRLAC",2022,"1",2022-09-11,"LAC",-3.5,52.5
"13241","20220911NEMIA",2022,"1",2022-09-11,"MIA",-3,46.5
"13242","20220911NOATL",2022,"1",2022-09-11,"NO",-5.5,44
"13243","20220911NYGTEN",2022,"1",2022-09-11,"TEN",-5.5,44
"13244","20220911PHIDET",2022,"1",2022-09-11,"PHI",-5.5,48.5
"13245","20220911PITCIN",2022,"1",2022-09-11,"CIN",-7,44.5
"13246","20220911SFCHI",2022,"1",2022-09-11,"SF",-6.5,38
"13247","20220911TBDAL",2022,"1",2022-09-11,"TB",-2.5,49.5
"13248","20220912DENSEA",2022,"1",2022-09-12,"DEN",-6,44
"13249","20220915LACKC",2022,"2",2022-09-15,"KC",-4,52.5
"13250","20220918ARILVR",2022,"2",2022-09-18,"LVR",-5.5,52
"13251","20220918ATLLAR",2022,"2",2022-09-18,"LAR",-10,46
"13252","20220918CARNYG",2022,"2",2022-09-18,"CAR",-1,43.5
"13253","20220918CHIGB",2022,"2",2022-09-18,"GB",-10,42
"13254","20220918CINDAL",2022,"2",2022-09-18,"CIN",-7,42
"13255","20220918HOUDEN",2022,"2",2022-09-18,"DEN",-10,45.5
"13256","20220918INDJAX",2022,"2",2022-09-18,"IND",-3,43.5
"13257","20220918MIABAL",2022,"2",2022-09-18,"BAL",-3.5,44
"13258","20220918NEPIT",2022,"2",2022-09-18,"NE",-3,40
"13259","20220918NYJCLE",2022,"2",2022-09-18,"CLE",-6.5,38.5
"13260","20220918SEASF",2022,"2",2022-09-18,"SF",-8.5,39.5
"13261","20220918TBNO",2022,"2",2022-09-18,"TB",-2.5,43.5
"13262","20220918WASDET",2022,"2",2022-09-18,"DET",-1,48
"13263","20220919MINPHI",2022,"2",2022-09-19,"PHI",-2.5,49.5
"13264","20220919TENBUF",2022,"2",2022-09-19,"BUF",-10,47.5
"13265","20220922PITCLE",2022,"3",2022-09-22,"CLE",-4.5,38
"13266","20220925ATLSEA",2022,"3",2022-09-25,"SEA",-1,43.5
"13267","20220925BALNE",2022,"3",2022-09-25,"BAL",-2.5,44.5
"13268","20220925BUFMIA",2022,"3",2022-09-25,"BUF",-4,54.5
"13269","20220925CINNYJ",2022,"3",2022-09-25,"CIN",-6.5,46
"13270","20220925DETMIN",2022,"3",2022-09-25,"MIN",-6.5,51.5
"13271","20220925GBTB",2022,"3",2022-09-25,"TB",-1.5,42
"13272","20220925HOUCHI",2022,"3",2022-09-25,"CHI",-3,39
"13273","20220925JAXLAC",2022,"3",2022-09-25,"LAC",-6.5,46.5
"13274","20220925KCIND",2022,"3",2022-09-25,"KC",-5,51
"13275","20220925LARARI",2022,"3",2022-09-25,"LAR",-3.5,48.5
"13276","20220925LVRTEN",2022,"3",2022-09-25,"LVR",-2,45.5
"13277","20220925NOCAR",2022,"3",2022-09-25,"NO",-2,41
"13278","20220925PHIWAS",2022,"3",2022-09-25,"PHI",-6,47.5
"13279","20220925SFDEN",2022,"3",2022-09-25,"SF",-1.5,45
"13280","20220926DALNYG",2022,"3",2022-09-26,"NYG",-1,38.5
"13281","20220929MIACIN",2022,"4",2022-09-29,"CIN",-4,49
"13282","20221002ARICAR",2022,"4",2022-10-02,"CAR",-1,43.5
"13283","20221002BUFBAL",2022,"4",2022-10-02,"BUF",-3,50
"13284","20221002CHINYG",2022,"4",2022-10-02,"NYG",-3,39.5
"13285","20221002CLEATL",2022,"4",2022-10-02,"CLE",-1,48.5
"13286","20221002DENLVR",2022,"4",2022-10-02,"LVR",-2.5,45.5
"13287","20221002JAXPHI",2022,"4",2022-10-02,"PHI",-6.5,44
"13288","20221002KCTB",2022,"4",2022-10-02,"TB",-1.5,47.5
"13289","20221002LACHOU",2022,"4",2022-10-02,"LAC",-5.5,45
"13290","20221002MINNO",2022,"4",2022-10-02,"MIN",-4,42
"13291","20221002NEGB",2022,"4",2022-10-02,"GB",-9.5,40
"13292","20221002NYJPIT",2022,"4",2022-10-02,"PIT",-3,41
"13293","20221002SEADET",2022,"4",2022-10-02,"DET",-3.5,48.5
"13294","20221002TENIND",2022,"4",2022-10-02,"IND",-3.5,43
"13295","20221002WASDAL",2022,"4",2022-10-02,"DAL",-3,41
"13296","20221003LARSF",2022,"4",2022-10-03,"SF",-1.5,42.5
"13297","20221006INDDEN",2022,"5",2022-10-06,"DEN",-3,42
"13298","20221009ATLTB",2022,"5",2022-10-09,"TB",-10.5,46
"13299","20221009CHIMIN",2022,"5",2022-10-09,"MIN",-8.5,44
"13300","20221009CINBAL",2022,"5",2022-10-09,"BAL",-3,48
"13301","20221009DALLAR",2022,"5",2022-10-09,"LAR",-5,41.5
"13302","20221009DETNE",2022,"5",2022-10-09,"NE",-3,47
"13303","20221009HOUJAX",2022,"5",2022-10-09,"JAX",-7,43.5
"13304","20221009LACCLE",2022,"5",2022-10-09,"LAC",-1.5,46.5
"13305","20221009MIANYJ",2022,"5",2022-10-09,"MIA",-3,46
"13306","20221009NYGGB",2022,"5",2022-10-09,"GB",-9,42
"13307","20221009PHIARI",2022,"5",2022-10-09,"PHI",-5.5,49
"13308","20221009PITBUF",2022,"5",2022-10-09,"BUF",-14,44.5
"13309","20221009SEANO",2022,"5",2022-10-09,"NO",-5.5,45
"13310","20221009SFCAR",2022,"5",2022-10-09,"SF",-6,40
"13311","20221009TENWAS",2022,"5",2022-10-09,"TEN",-1,43
"13312","20221010LVRKC",2022,"5",2022-10-10,"KC",-7,51.5
"13313","20221013WASCHI",2022,"6",2022-10-13,"WAS",-1,38
"13314","20221016ARISEA",2022,"6",2022-10-16,"ARI",-2.5,50.5
"13315","20221016BALNYG",2022,"6",2022-10-16,"BAL",-5.5,45.5
"13316","20221016BUFKC",2022,"6",2022-10-16,"BUF",-2.5,54
"13317","20221016CARLAR",2022,"6",2022-10-16,"LAR",-10,41
"13318","20221016CINNO",2022,"6",2022-10-16,"CIN",-3,42.5
"13319","20221016DALPHI",2022,"6",2022-10-16,"PHI",-6.5,42.5
"13320","20221016JAXIND",2022,"6",2022-10-16,"IND",-1,41
"13321","20221016MINMIA",2022,"6",2022-10-16,"MIN",-3,45
"13322","20221016NECLE",2022,"6",2022-10-16,"CLE",-2.5,43
"13323","20221016NYJGB",2022,"6",2022-10-16,"GB",-7.5,45
"13324","20221016SFATL",2022,"6",2022-10-16,"SF",-4,45.5
"13325","20221016TBPIT",2022,"6",2022-10-16,"TB",-10,46.5
"13326","20221017DENLAC",2022,"6",2022-10-17,"LAC",-4,45.5
"13327","20221020NOARI",2022,"7",2022-10-20,"ARI",-2.5,43.5
"13328","20221023ATLCIN",2022,"7",2022-10-23,"CIN",-6.5,47.5
"13329","20221023CLEBAL",2022,"7",2022-10-23,"BAL",-6.5,46.5
"13330","20221023DETDAL",2022,"7",2022-10-23,"DAL",-7,49.5
"13331","20221023GBWAS",2022,"7",2022-10-23,"GB",-4,41.5
"13332","20221023HOULVR",2022,"7",2022-10-23,"LVR",-7,46
"13333","20221023INDTEN",2022,"7",2022-10-23,"TEN",-2.5,42.5
"13334","20221023KCSF",2022,"7",2022-10-23,"KC",-1,49
"13335","20221023NYGJAX",2022,"7",2022-10-23,"JAX",-3,43.5
"13336","20221023NYJDEN",2022,"7",2022-10-23,"NYJ",-2,37
"13337","20221023PITMIA",2022,"7",2022-10-23,"MIA",-7,44
"13338","20221023SEALAC",2022,"7",2022-10-23,"LAC",-4.5,51
"13339","20221023TBCAR",2022,"7",2022-10-23,"TB",-13,39.5
"13340","20221024CHINE",2022,"7",2022-10-24,"NE",-8.5,40
"13341","20221027BALTB",2022,"8",2022-10-27,"TB",-2,46
"13342","20221030ARIMIN",2022,"8",2022-10-30,"MIN",-4,48.5
"13343","20221030CARATL",2022,"8",2022-10-30,"ATL",-4,41
"13344","20221030CHIDAL",2022,"8",2022-10-30,"DAL",-10,42.5
"13345","20221030DENJAX",2022,"8",2022-10-30,"JAX",-1,40.5
"13346","20221030GBBUF",2022,"8",2022-10-30,"BUF",-10.5,47
"13347","20221030LVRNO",2022,"8",2022-10-30,"LVR",-1,48.5
"13348","20221030MIADET",2022,"8",2022-10-30,"MIA",-3.5,52
"13349","20221030NENYJ",2022,"8",2022-10-30,"NE",-3,40
"13350","20221030NYGSEA",2022,"8",2022-10-30,"SEA",-3,44.5
"13351","20221030PITPHI",2022,"8",2022-10-30,"PHI",-11.5,43
"13352","20221030SFLAR",2022,"8",2022-10-30,"LAR",-1,42
"13353","20221030TENHOU",2022,"8",2022-10-30,"TEN",-1,39.5
"13354","20221030WASIND",2022,"8",2022-10-30,"IND",-3,40
"13355","20221031CINCLE",2022,"8",2022-10-31,"CIN",-3,45
"13356","20221103PHIHOU",2022,"9",2022-11-03,"PHI",-14,45.5
"13357","20221106BUFNYJ",2022,"9",2022-11-06,"BUF",-10.5,46
"13358","20221106CARCIN",2022,"9",2022-11-06,"CIN",-7,42.5
"13359","20221106GBDET",2022,"9",2022-11-06,"GB",-4,49.5
"13360","20221106INDNE",2022,"9",2022-11-06,"NE",-5,40
"13361","20221106LACATL",2022,"9",2022-11-06,"LAC",-2.5,49.5
"13362","20221106LARTB",2022,"9",2022-11-06,"TB",-3,42.5
"13363","20221106LVRJAX",2022,"9",2022-11-06,"LVR",-2.5,48
"13364","20221106MIACHI",2022,"9",2022-11-06,"MIA",-4,46
"13365","20221106MINWAS",2022,"9",2022-11-06,"MIN",-3,43.5
"13366","20221106SEAARI",2022,"9",2022-11-06,"ARI",-2,49
"13367","20221106TENKC",2022,"9",2022-11-06,"KC",-14,45
"13368","20221107BALNO",2022,"9",2022-11-07,"BAL",-1.5,46
"13369","20221110ATLCAR",2022,"10",2022-11-10,"ATL",-2.5,41.5
"13370","20221113ARILAR",2022,"10",2022-11-13,"LAR",-3.5,38
"13371","20221113CLEMIA",2022,"10",2022-11-13,"MIA",-3,49.5
"13372","20221113DALGB",2022,"10",2022-11-13,"DAL",-3.5,44.5
"13373","20221113DENTEN",2022,"10",2022-11-13,"TEN",-2.5,39.5
"13374","20221113DETCHI",2022,"10",2022-11-13,"CHI",-3,48.5
"13375","20221113HOUNYG",2022,"10",2022-11-13,"NYG",-4.5,41
"13376","20221113INDLVR",2022,"10",2022-11-13,"LVR",-4,41
"13377","20221113JAXKC",2022,"10",2022-11-13,"KC",-9.5,51.5
"13378","20221113LACSF",2022,"10",2022-11-13,"SF",-8,45.5
"13379","20221113MINBUF",2022,"10",2022-11-13,"BUF",-6,46
"13380","20221113NOPIT",2022,"10",2022-11-13,"PIT",-1,39.5
"13381","20221113SEATB",2022,"10",2022-11-13,"TB",-2.5,45
"13382","20221114WASPHI",2022,"10",2022-11-14,"PHI",-11,43
"13383","20221117TENGB",2022,"11",2022-11-17,"GB",-3,40.5
"13384","20221120CARBAL",2022,"11",2022-11-20,"BAL",-12.5,41.5
"13385","20221120CHIATL",2022,"11",2022-11-20,"ATL",-2.5,48.5
"13386","20221120CINPIT",2022,"11",2022-11-20,"CIN",-3.5,39.5
"13387","20221120CLEBUF",2022,"11",2022-11-20,"BUF",-7.5,50.5
"13388","20221120DALMIN",2022,"11",2022-11-20,"DAL",-2,48.5
"13389","20221120DETNYG",2022,"11",2022-11-20,"NYG",-3,44.5
"13390","20221120KCLAC",2022,"11",2022-11-20,"KC",-5.5,53
"13391","20221120LARNO",2022,"11",2022-11-20,"NO",-2.5,39.5
"13392","20221120LVRDEN",2022,"11",2022-11-20,"DEN",-2.5,41.5
"13393","20221120NYJNE",2022,"11",2022-11-20,"NE",-3.5,38
"13394","20221120PHIIND",2022,"11",2022-11-20,"PHI",-6,45
"13395","20221120WASHOU",2022,"11",2022-11-20,"WAS",-3,41
"13396","20221121SFARI",2022,"11",2022-11-21,"SF",-10,43
"13397","20221124BUFDET",2022,"12",2022-11-24,"BUF",-9.5,55
"13398","20221124NEMIN",2022,"12",2022-11-24,"MIN",-2.5,41.5
"13399","20221124NYGDAL",2022,"12",2022-11-24,"DAL",-10,45.5
"13400","20221127ATLWAS",2022,"12",2022-11-27,"WAS",-3.5,40
"13401","20221127BALJAX",2022,"12",2022-11-27,"BAL",-3.5,43
"13402","20221127CHINYJ",2022,"12",2022-11-27,"NYJ",-7.5,37.5
"13403","20221127CINTEN",2022,"12",2022-11-27,"CIN",-1,42
"13404","20221127DENCAR",2022,"12",2022-11-27,"DEN",-1,36
"13405","20221127GBPHI",2022,"12",2022-11-27,"PHI",-6.5,46.5
"13406","20221127HOUMIA",2022,"12",2022-11-27,"MIA",-14,47.5
"13407","20221127LACARI",2022,"12",2022-11-27,"LAC",-2.5,48.5
"13408","20221127LARKC",2022,"12",2022-11-27,"KC",-15.5,42
"13409","20221127LVRSEA",2022,"12",2022-11-27,"SEA",-4,47.5
"13410","20221127NOSF",2022,"12",2022-11-27,"SF",-8.5,43.5
"13411","20221127TBCLE",2022,"12",2022-11-27,"TB",-3,42
"13412","20221128PITIND",2022,"12",2022-11-28,"IND",-2.5,39.5
"13413","20221201BUFNE",2022,"13",2022-12-01,"BUF",-4,44
"13414","20221204CLEHOU",2022,"13",2022-12-04,"CLE",-7.5,46.5
"13415","20221204DENBAL",2022,"13",2022-12-04,"BAL",-9,40
"13416","20221204GBCHI",2022,"13",2022-12-04,"GB",-3.5,45
"13417","20221204INDDAL",2022,"13",2022-12-04,"DAL",-11,44.5
"13418","20221204JAXDET",2022,"13",2022-12-04,"DET",-1,51
"13419","20221204KCCIN",2022,"13",2022-12-04,"KC",-2.5,53.5
"13420","20221204LACLVR",2022,"13",2022-12-04,"LVR",-2.5,49.5
"13421","20221204MIASF",2022,"13",2022-12-04,"SF",-5,45.5
"13422","20221204NYJMIN",2022,"13",2022-12-04,"MIN",-3,44
"13423","20221204PITATL",2022,"13",2022-12-04,"PIT",-1.5,43
"13424","20221204SEALAR",2022,"13",2022-12-04,"SEA",-6.5,41
"13425","20221204TENPHI",2022,"13",2022-12-04,"PHI",-4.5,44.5
"13426","20221204WASNYG",2022,"13",2022-12-04,"WAS",-2.5,40.5
"13427","20221205NOTB",2022,"13",2022-12-05,"TB",-3,40.5
"13428","20221208LVRLAR",2022,"14",2022-12-08,"LVR",-6.5,41.5
"13429","20221211BALPIT",2022,"14",2022-12-11,"PIT",-2,37
"13430","20221211CARSEA",2022,"14",2022-12-11,"SEA",-4,44
"13431","20221211CLECIN",2022,"14",2022-12-11,"CIN",-4,47
"13432","20221211HOUDAL",2022,"14",2022-12-11,"DAL",-17,44.5
"13433","20221211JAXTEN",2022,"14",2022-12-11,"TEN",-3,41.5
"13434","20221211KCDEN",2022,"14",2022-12-11,"KC",-9,44
"13435","20221211MIALAC",2022,"14",2022-12-11,"MIA",-3,55
"13436","20221211MINDET",2022,"14",2022-12-11,"DET",-2,51.5
"13437","20221211NYJBUF",2022,"14",2022-12-11,"BUF",-10,43.5
"13438","20221211PHINYG",2022,"14",2022-12-11,"PHI",-7,44.5
"13439","20221211TBSF",2022,"14",2022-12-11,"SF",-3.5,38.5
"13440","20221212NEARI",2022,"14",2022-12-12,"NE",-2.5,44
"13441","20221215SFSEA",2022,"15",2022-12-15,"SF",-3,42.5
"13442","20221217BALCLE",2022,"15",2022-12-17,"CLE",-3,39
"13443","20221217INDMIN",2022,"15",2022-12-17,"MIN",-3.5,47
"13444","20221217MIABUF",2022,"15",2022-12-17,"BUF",-7,43.5
"13445","20221218ARIDEN",2022,"15",2022-12-18,"DEN",-1.5,37
"13446","20221218ATLNO",2022,"15",2022-12-18,"NO",-5,43.5
"13447","20221218CINTB",2022,"15",2022-12-18,"CIN",-3.5,47.5
"13448","20221218DALJAX",2022,"15",2022-12-18,"DAL",-4,48
"13449","20221218DETNYJ",2022,"15",2022-12-18,"NYJ",-2,44
"13450","20221218KCHOU",2022,"15",2022-12-18,"KC",-14.5,48.5
"13451","20221218NELVR",2022,"15",2022-12-18,"LVR",-2.5,45.5
"13452","20221218NYGWAS",2022,"15",2022-12-18,"WAS",-4,40.5
"13453","20221218PHICHI",2022,"15",2022-12-18,"PHI",-8.5,48
"13454","20221218PITCAR",2022,"15",2022-12-18,"CAR",-2.5,37
"13455","20221218TENLAC",2022,"15",2022-12-18,"LAC",-3,46.5
"13456","20221219LARGB",2022,"15",2022-12-19,"GB",-7.5,39.5
"13457","20221222JAXNYJ",2022,"16",2022-12-22,"NYJ",-2.5,36.5
"13458","20221224ATLBAL",2022,"16",2022-12-24,"BAL",-6.5,35
"13459","20221224BUFCHI",2022,"16",2022-12-24,"BUF",-8,40.5
"13460","20221224CINNE",2022,"16",2022-12-24,"CIN",-3,41.5
"13461","20221224DETCAR",2022,"16",2022-12-24,"DET",-2.5,43.5
"13462","20221224HOUTEN",2022,"16",2022-12-24,"TEN",-3,34
"13463","20221224LVRPIT",2022,"16",2022-12-24,"PIT",-2,38
"13464","20221224NOCLE",2022,"16",2022-12-24,"CLE",-3,32
"13465","20221224NYGMIN",2022,"16",2022-12-24,"MIN",-4.5,48
"13466","20221224PHIDAL",2022,"16",2022-12-24,"DAL",-4,48
"13467","20221224SEAKC",2022,"16",2022-12-24,"KC",-10,50.5
"13468","20221224WASSF",2022,"16",2022-12-24,"SF",-6.5,37
"13469","20221225DENLAR",2022,"16",2022-12-25,"DEN",-3,36
"13470","20221225GBMIA",2022,"16",2022-12-25,"MIA",-3.5,49.5
"13471","20221225TBARI",2022,"16",2022-12-25,"TB",-7.5,41.5
"13472","20221226LACIND",2022,"16",2022-12-26,"LAC",-3.5,44.5
"13473","20221229DALTEN",2022,"17",2022-12-29,"DAL",-14,40.5
"13474","20230101ARIATL",2022,"17",2023-01-01,"ATL",-6.5,40.5
"13475","20230101CARTB",2022,"17",2023-01-01,"TB",-3.5,40.5
"13476","20230101CHIDET",2022,"17",2023-01-01,"DET",-4.5,52.5
