"","game_id","schedule_season","schedule_week","schedule_date","team_home_id","team_away_id","team_home_elo_pre","team_away_elo_pre"
"12858","20201206DENKC",2020,"13",2020-12-06,"KC","DEN",NA,NA
"12859","20201206DETCHI",2020,"13",2020-12-06,"CHI","DET",NA,NA
"12860","20201206INDHOU",2020,"13",2020-12-06,"HOU","IND",NA,NA
"12861","20201206JAXMIN",2020,"13",2020-12-06,"MIN","JAX",NA,NA
"12862","20201206LARARI",2020,"13",2020-12-06,"ARI","LAR",NA,NA
"12863","20201206LVRNYJ",2020,"13",2020-12-06,"NYJ","LVR",NA,NA
"12864","20201206NELAC",2020,"13",2020-12-06,"LAC","NE",NA,NA
"12865","20201206NOATL",2020,"13",2020-12-06,"ATL","NO",NA,NA
"12866","20201206NYGSEA",2020,"13",2020-12-06,"SEA","NYG",NA,NA
"12867","20201206PHIGB",2020,"13",2020-12-06,"GB","PHI",NA,NA
"12868","20201207BUFSF",2020,"13",2020-12-07,"SF","BUF",NA,NA
"12869","20201207WASPIT",2020,"13",2020-12-07,"PIT","WAS",NA,NA
"12870","20201208DALBAL",2020,"13",2020-12-08,"BAL","DAL",NA,NA
"12871","20201210NELAR",2020,"14",2020-12-10,"LAR","NE",NA,NA
"12872","20201213ARINYG",2020,"14",2020-12-13,"NYG","ARI",NA,NA
"12873","20201213ATLLAC",2020,"14",2020-12-13,"LAC","ATL",NA,NA
"12874","20201213DALCIN",2020,"14",2020-12-13,"CIN","DAL",NA,NA
"12875","20201213DENCAR",2020,"14",2020-12-13,"CAR","DEN",NA,NA
"12876","20201213GBDET",2020,"14",2020-12-13,"DET","GB",NA,NA
"12877","20201213HOUCHI",2020,"14",2020-12-13,"CHI","HOU",NA,NA
"12878","20201213INDLVR",2020,"14",2020-12-13,"LVR","IND",NA,NA
"12879","20201213KCMIA",2020,"14",2020-12-13,"MIA","KC",NA,NA
"12880","20201213MINTB",2020,"14",2020-12-13,"TB","MIN",NA,NA
"12881","20201213NOPHI",2020,"14",2020-12-13,"PHI","NO",NA,NA
"12882","20201213NYJSEA",2020,"14",2020-12-13,"SEA","NYJ",NA,NA
"12883","20201213PITBUF",2020,"14",2020-12-13,"BUF","PIT",NA,NA
"12884","20201213TENJAX",2020,"14",2020-12-13,"JAX","TEN",NA,NA
"12885","20201213WASSF",2020,"14",2020-12-13,"SF","WAS",NA,NA
"12886","20201214BALCLE",2020,"14",2020-12-14,"CLE","BAL",NA,NA
"12887","20201217LACLVR",2020,"15",2020-12-17,"LVR","LAC",NA,NA
"12888","20201219BUFDEN",2020,"15",2020-12-19,"DEN","BUF",NA,NA
"12889","20201219CARGB",2020,"15",2020-12-19,"GB","CAR",NA,NA
"12890","20201220CHIMIN",2020,"15",2020-12-20,"MIN","CHI",NA,NA
"12891","20201220CLENYG",2020,"15",2020-12-20,"NYG","CLE",NA,NA
"12892","20201220DETTEN",2020,"15",2020-12-20,"TEN","DET",NA,NA
"12893","20201220HOUIND",2020,"15",2020-12-20,"IND","HOU",NA,NA
"12894","20201220JAXBAL",2020,"15",2020-12-20,"BAL","JAX",NA,NA
"12895","20201220KCNO",2020,"15",2020-12-20,"NO","KC",NA,NA
"12896","20201220NEMIA",2020,"15",2020-12-20,"MIA","NE",NA,NA
"12897","20201220NYJLAR",2020,"15",2020-12-20,"LAR","NYJ",NA,NA
"12898","20201220PHIARI",2020,"15",2020-12-20,"ARI","PHI",NA,NA
"12899","20201220SEAWAS",2020,"15",2020-12-20,"WAS","SEA",NA,NA
"12900","20201220SFDAL",2020,"15",2020-12-20,"DAL","SF",NA,NA
"12901","20201220TBATL",2020,"15",2020-12-20,"ATL","TB",NA,NA
"12902","20201221PITCIN",2020,"15",2020-12-21,"CIN","PIT",NA,NA
"12903","20201225MINNO",2020,"16",2020-12-25,"NO","MIN",NA,NA
"12904","20201226MIALVR",2020,"16",2020-12-26,"LVR","MIA",NA,NA
"12905","20201226SFARI",2020,"16",2020-12-26,"ARI","SF",NA,NA
"12906","20201226TBDET",2020,"16",2020-12-26,"DET","TB",NA,NA
"12907","20201227ATLKC",2020,"16",2020-12-27,"KC","ATL",NA,NA
"12908","20201227CARWAS",2020,"16",2020-12-27,"WAS","CAR",NA,NA
"12909","20201227CHIJAX",2020,"16",2020-12-27,"JAX","CHI",NA,NA
"12910","20201227CINHOU",2020,"16",2020-12-27,"HOU","CIN",NA,NA
"12911","20201227CLENYJ",2020,"16",2020-12-27,"NYJ","CLE",NA,NA
"12912","20201227DENLAC",2020,"16",2020-12-27,"LAC","DEN",NA,NA
"12913","20201227INDPIT",2020,"16",2020-12-27,"PIT","IND",NA,NA
"12914","20201227LARSEA",2020,"16",2020-12-27,"SEA","LAR",NA,NA
"12915","20201227NYGBAL",2020,"16",2020-12-27,"BAL","NYG",NA,NA
"12916","20201227PHIDAL",2020,"16",2020-12-27,"DAL","PHI",NA,NA
"12917","20201227TENGB",2020,"16",2020-12-27,"GB","TEN",NA,NA
"12918","20201228BUFNE",2020,"16",2020-12-28,"NE","BUF",NA,NA
"12919","20210103ARILAR",2020,"17",2021-01-03,"LAR","ARI",NA,NA
"12920","20210103ATLTB",2020,"17",2021-01-03,"TB","ATL",NA,NA
"12921","20210103BALCIN",2020,"17",2021-01-03,"CIN","BAL",NA,NA
"12922","20210103DALNYG",2020,"17",2021-01-03,"NYG","DAL",NA,NA
"12923","20210103GBCHI",2020,"17",2021-01-03,"CHI","GB",NA,NA
"12924","20210103JAXIND",2020,"17",2021-01-03,"IND","JAX",NA,NA
"12925","20210103LACKC",2020,"17",2021-01-03,"KC","LAC",NA,NA
"12926","20210103LVRDEN",2020,"17",2021-01-03,"DEN","LVR",NA,NA
"12927","20210103MIABUF",2020,"17",2021-01-03,"BUF","MIA",NA,NA
"12928","20210103MINDET",2020,"17",2021-01-03,"DET","MIN",NA,NA
"12929","20210103NOCAR",2020,"17",2021-01-03,"CAR","NO",NA,NA
"12930","20210103NYJNE",2020,"17",2021-01-03,"NE","NYJ",NA,NA
"12931","20210103PITCLE",2020,"17",2021-01-03,"CLE","PIT",NA,NA
"12932","20210103SEASF",2020,"17",2021-01-03,"SF","SEA",NA,NA
"12933","20210103TENHOU",2020,"17",2021-01-03,"HOU","TEN",NA,NA
"12934","20210103WASPHI",2020,"17",2021-01-03,"PHI","WAS",NA,NA
"12935","20210109INDBUF",2020,"Wildcard",2021-01-09,"BUF","IND",NA,NA
"12936","20210109LARSEA",2020,"Wildcard",2021-01-09,"SEA","LAR",NA,NA
"12937","20210109TBWAS",2020,"Wildcard",2021-01-09,"WAS","TB",NA,NA
"12938","20210110BALTEN",2020,"Wildcard",2021-01-10,"TEN","BAL",NA,NA
"12939","20210110CHINO",2020,"Wildcard",2021-01-10,"NO","CHI",NA,NA
"12940","20210110CLEPIT",2020,"Wildcard",2021-01-10,"PIT","CLE",NA,NA
"12941","20210116BALBUF",2020,"Division",2021-01-16,"BUF","BAL",NA,NA
"12942","20210116LARGB",2020,"Division",2021-01-16,"GB","LAR",NA,NA
"12943","20210117CLEKC",2020,"Division",2021-01-17,"KC","CLE",NA,NA
"12944","20210117TBNO",2020,"Division",2021-01-17,"NO","TB",NA,NA
"12945","20210124BUFKC",2020,"Conference",2021-01-24,"KC","BUF",NA,NA
"12946","20210124TBGB",2020,"Conference",2021-01-24,"GB","TB",NA,NA
"12947","20210207KCTB",2020,"Superbowl",2021-02-07,"TB","KC",NA,NA
"12948","20210909DALTB",2021,"1",2021-09-09,"TB","DAL",NA,NA
"12949","20210912ARITEN",2021,"1",2021-09-12,"TEN","ARI",NA,NA
"12950","20210912CHILAR",2021,"1",2021-09-12,"LAR","CHI",NA,NA
"12951","20210912CLEKC",2021,"1",2021-09-12,"KC","CLE",NA,NA
"12952","20210912DENNYG",2021,"1",2021-09-12,"NYG","DEN",NA,NA
"12953","20210912GBNO",2021,"1",2021-09-12,"NO","GB",NA,NA
"12954","20210912JAXHOU",2021,"1",2021-09-12,"HOU","JAX",NA,NA
"12955","20210912LACWAS",2021,"1",2021-09-12,"WAS","LAC",NA,NA
"12956","20210912MIANE",2021,"1",2021-09-12,"NE","MIA",NA,NA
"12957","20210912MINCIN",2021,"1",2021-09-12,"CIN","MIN",NA,NA
"12958","20210912NYJCAR",2021,"1",2021-09-12,"CAR","NYJ",NA,NA
"12959","20210912PHIATL",2021,"1",2021-09-12,"ATL","PHI",NA,NA
"12960","20210912PITBUF",2021,"1",2021-09-12,"BUF","PIT",NA,NA
"12961","20210912SEAIND",2021,"1",2021-09-12,"IND","SEA",NA,NA
"12962","20210912SFDET",2021,"1",2021-09-12,"DET","SF",NA,NA
"12963","20210913BALLVR",2021,"1",2021-09-13,"LVR","BAL",NA,NA
"12964","20210916NYGWAS",2021,"2",2021-09-16,"WAS","NYG",NA,NA
"12965","20210919ATLTB",2021,"2",2021-09-19,"TB","ATL",NA,NA
"12966","20210919BUFMIA",2021,"2",2021-09-19,"MIA","BUF",NA,NA
"12967","20210919CINCHI",2021,"2",2021-09-19,"CHI","CIN",NA,NA
"12968","20210919DALLAC",2021,"2",2021-09-19,"LAC","DAL",NA,NA
"12969","20210919DENJAX",2021,"2",2021-09-19,"JAX","DEN",NA,NA
"12970","20210919HOUCLE",2021,"2",2021-09-19,"CLE","HOU",NA,NA
"12971","20210919KCBAL",2021,"2",2021-09-19,"BAL","KC",NA,NA
"12972","20210919LARIND",2021,"2",2021-09-19,"IND","LAR",NA,NA
"12973","20210919LVRPIT",2021,"2",2021-09-19,"PIT","LVR",NA,NA
"12974","20210919MINARI",2021,"2",2021-09-19,"ARI","MIN",NA,NA
"12975","20210919NENYJ",2021,"2",2021-09-19,"NYJ","NE",NA,NA
"12976","20210919NOCAR",2021,"2",2021-09-19,"CAR","NO",NA,NA
"12977","20210919SFPHI",2021,"2",2021-09-19,"PHI","SF",NA,NA
"12978","20210919TENSEA",2021,"2",2021-09-19,"SEA","TEN",NA,NA
"12979","20210920DETGB",2021,"2",2021-09-20,"GB","DET",NA,NA
"12980","20210923CARHOU",2021,"3",2021-09-23,"HOU","CAR",NA,NA
"12981","20210926ARIJAX",2021,"3",2021-09-26,"JAX","ARI",NA,NA
"12982","20210926ATLNYG",2021,"3",2021-09-26,"NYG","ATL",NA,NA
"12983","20210926BALDET",2021,"3",2021-09-26,"DET","BAL",NA,NA
"12984","20210926CHICLE",2021,"3",2021-09-26,"CLE","CHI",NA,NA
"12985","20210926CINPIT",2021,"3",2021-09-26,"PIT","CIN",NA,NA
"12986","20210926GBSF",2021,"3",2021-09-26,"SF","GB",NA,NA
"12987","20210926INDTEN",2021,"3",2021-09-26,"TEN","IND",NA,NA
"12988","20210926LACKC",2021,"3",2021-09-26,"KC","LAC",NA,NA
"12989","20210926MIALVR",2021,"3",2021-09-26,"LVR","MIA",NA,NA
"12990","20210926NONE",2021,"3",2021-09-26,"NE","NO",NA,NA
"12991","20210926NYJDEN",2021,"3",2021-09-26,"DEN","NYJ",NA,NA
"12992","20210926SEAMIN",2021,"3",2021-09-26,"MIN","SEA",NA,NA
"12993","20210926TBLAR",2021,"3",2021-09-26,"LAR","TB",NA,NA
"12994","20210926WASBUF",2021,"3",2021-09-26,"BUF","WAS",NA,NA
"12995","20210927PHIDAL",2021,"3",2021-09-27,"DAL","PHI",NA,NA
"12996","20210930JAXCIN",2021,"4",2021-09-30,"CIN","JAX",NA,NA
"12997","20211003ARILAR",2021,"4",2021-10-03,"LAR","ARI",NA,NA
"12998","20211003BALDEN",2021,"4",2021-10-03,"DEN","BAL",NA,NA
"12999","20211003CARDAL",2021,"4",2021-10-03,"DAL","CAR",NA,NA
"13000","20211003CLEMIN",2021,"4",2021-10-03,"MIN","CLE",NA,NA
"13001","20211003DETCHI",2021,"4",2021-10-03,"CHI","DET",NA,NA
"13002","20211003HOUBUF",2021,"4",2021-10-03,"BUF","HOU",NA,NA
"13003","20211003INDMIA",2021,"4",2021-10-03,"MIA","IND",NA,NA
"13004","20211003KCPHI",2021,"4",2021-10-03,"PHI","KC",NA,NA
"13005","20211003NYGNO",2021,"4",2021-10-03,"NO","NYG",NA,NA
"13006","20211003PITGB",2021,"4",2021-10-03,"GB","PIT",NA,NA
"13007","20211003SEASF",2021,"4",2021-10-03,"SF","SEA",NA,NA
"13008","20211003TBNE",2021,"4",2021-10-03,"NE","TB",NA,NA
"13009","20211003TENNYJ",2021,"4",2021-10-03,"NYJ","TEN",NA,NA
"13010","20211003WASATL",2021,"4",2021-10-03,"ATL","WAS",NA,NA
"13011","20211004LVRLAC",2021,"4",2021-10-04,"LAC","LVR",NA,NA
"13012","20211007LARSEA",2021,"5",2021-10-07,"SEA","LAR",NA,NA
"13013","20211010BUFKC",2021,"5",2021-10-10,"KC","BUF",NA,NA
"13014","20211010CHILVR",2021,"5",2021-10-10,"LVR","CHI",NA,NA
"13015","20211010CLELAC",2021,"5",2021-10-10,"LAC","CLE",NA,NA
"13016","20211010DENPIT",2021,"5",2021-10-10,"PIT","DEN",NA,NA
"13017","20211010DETMIN",2021,"5",2021-10-10,"MIN","DET",NA,NA
"13018","20211010GBCIN",2021,"5",2021-10-10,"CIN","GB",NA,NA
"13019","20211010MIATB",2021,"5",2021-10-10,"TB","MIA",NA,NA
"13020","20211010NEHOU",2021,"5",2021-10-10,"HOU","NE",NA,NA
"13021","20211010NOWAS",2021,"5",2021-10-10,"WAS","NO",NA,NA
"13022","20211010NYGDAL",2021,"5",2021-10-10,"DAL","NYG",NA,NA
"13023","20211010NYJATL",2021,"5",2021-10-10,"ATL","NYJ",NA,NA
"13024","20211010PHICAR",2021,"5",2021-10-10,"CAR","PHI",NA,NA
"13025","20211010SFARI",2021,"5",2021-10-10,"ARI","SF",NA,NA
"13026","20211010TENJAX",2021,"5",2021-10-10,"JAX","TEN",NA,NA
"13027","20211011INDBAL",2021,"5",2021-10-11,"BAL","IND",NA,NA
"13028","20211014TBPHI",2021,"6",2021-10-14,"PHI","TB",NA,NA
"13029","20211017ARICLE",2021,"6",2021-10-17,"CLE","ARI",NA,NA
"13030","20211017CINDET",2021,"6",2021-10-17,"DET","CIN",NA,NA
"13031","20211017DALNE",2021,"6",2021-10-17,"NE","DAL",NA,NA
"13032","20211017GBCHI",2021,"6",2021-10-17,"CHI","GB",NA,NA
"13033","20211017HOUIND",2021,"6",2021-10-17,"IND","HOU",NA,NA
"13034","20211017KCWAS",2021,"6",2021-10-17,"WAS","KC",NA,NA
"13035","20211017LACBAL",2021,"6",2021-10-17,"BAL","LAC",NA,NA
"13036","20211017LARNYG",2021,"6",2021-10-17,"NYG","LAR",NA,NA
"13037","20211017LVRDEN",2021,"6",2021-10-17,"DEN","LVR",NA,NA
"13038","20211017MIAJAX",2021,"6",2021-10-17,"JAX","MIA",NA,NA
"13039","20211017MINCAR",2021,"6",2021-10-17,"CAR","MIN",NA,NA
"13040","20211017SEAPIT",2021,"6",2021-10-17,"PIT","SEA",NA,NA
"13041","20211018BUFTEN",2021,"6",2021-10-18,"TEN","BUF",NA,NA
"13042","20211021DENCLE",2021,"7",2021-10-21,"CLE","DEN",NA,NA
"13043","20211024ATLMIA",2021,"7",2021-10-24,"MIA","ATL",NA,NA
"13044","20211024CARNYG",2021,"7",2021-10-24,"NYG","CAR",NA,NA
"13045","20211024CHITB",2021,"7",2021-10-24,"TB","CHI",NA,NA
"13046","20211024CINBAL",2021,"7",2021-10-24,"BAL","CIN",NA,NA
"13047","20211024DETLAR",2021,"7",2021-10-24,"LAR","DET",NA,NA
"13048","20211024HOUARI",2021,"7",2021-10-24,"ARI","HOU",NA,NA
"13049","20211024INDSF",2021,"7",2021-10-24,"SF","IND",NA,NA
"13050","20211024KCTEN",2021,"7",2021-10-24,"TEN","KC",NA,NA
"13051","20211024NYJNE",2021,"7",2021-10-24,"NE","NYJ",NA,NA
"13052","20211024PHILVR",2021,"7",2021-10-24,"LVR","PHI",NA,NA
"13053","20211024WASGB",2021,"7",2021-10-24,"GB","WAS",NA,NA
"13054","20211025NOSEA",2021,"7",2021-10-25,"SEA","NO",NA,NA
"13055","20211028GBARI",2021,"8",2021-10-28,"ARI","GB",NA,NA
"13056","20211031CARATL",2021,"8",2021-10-31,"ATL","CAR",NA,NA
"13057","20211031CINNYJ",2021,"8",2021-10-31,"NYJ","CIN",NA,NA
"13058","20211031DALMIN",2021,"8",2021-10-31,"MIN","DAL",NA,NA
"13059","20211031JAXSEA",2021,"8",2021-10-31,"SEA","JAX",NA,NA
"13060","20211031LARHOU",2021,"8",2021-10-31,"HOU","LAR",NA,NA
"13061","20211031MIABUF",2021,"8",2021-10-31,"BUF","MIA",NA,NA
"13062","20211031NELAC",2021,"8",2021-10-31,"LAC","NE",NA,NA
"13063","20211031PHIDET",2021,"8",2021-10-31,"DET","PHI",NA,NA
"13064","20211031PITCLE",2021,"8",2021-10-31,"CLE","PIT",NA,NA
"13065","20211031SFCHI",2021,"8",2021-10-31,"CHI","SF",NA,NA
"13066","20211031TBNO",2021,"8",2021-10-31,"NO","TB",NA,NA
"13067","20211031TENIND",2021,"8",2021-10-31,"IND","TEN",NA,NA
"13068","20211031WASDEN",2021,"8",2021-10-31,"DEN","WAS",NA,NA
"13069","20211101NYGKC",2021,"8",2021-11-01,"KC","NYG",NA,NA
"13070","20211104NYJIND",2021,"9",2021-11-04,"IND","NYJ",NA,NA
"13071","20211107ARISF",2021,"9",2021-11-07,"SF","ARI",NA,NA
"13072","20211107ATLNO",2021,"9",2021-11-07,"NO","ATL",NA,NA
"13073","20211107BUFJAX",2021,"9",2021-11-07,"JAX","BUF",NA,NA
"13074","20211107CLECIN",2021,"9",2021-11-07,"CIN","CLE",NA,NA
"13075","20211107DENDAL",2021,"9",2021-11-07,"DAL","DEN",NA,NA
"13076","20211107GBKC",2021,"9",2021-11-07,"KC","GB",NA,NA
"13077","20211107HOUMIA",2021,"9",2021-11-07,"MIA","HOU",NA,NA
"13078","20211107LACPHI",2021,"9",2021-11-07,"PHI","LAC",NA,NA
"13079","20211107LVRNYG",2021,"9",2021-11-07,"NYG","LVR",NA,NA
"13080","20211107MINBAL",2021,"9",2021-11-07,"BAL","MIN",NA,NA
"13081","20211107NECAR",2021,"9",2021-11-07,"CAR","NE",NA,NA
"13082","20211107TENLAR",2021,"9",2021-11-07,"LAR","TEN",NA,NA
"13083","20211108CHIPIT",2021,"9",2021-11-08,"PIT","CHI",NA,NA
"13084","20211111BALMIA",2021,"10",2021-11-11,"MIA","BAL",NA,NA
"13085","20211114ATLDAL",2021,"10",2021-11-14,"DAL","ATL",NA,NA
"13086","20211114BUFNYJ",2021,"10",2021-11-14,"NYJ","BUF",NA,NA
"13087","20211114CARARI",2021,"10",2021-11-14,"ARI","CAR",NA,NA
"13088","20211114CLENE",2021,"10",2021-11-14,"NE","CLE",NA,NA
"13089","20211114DETPIT",2021,"10",2021-11-14,"PIT","DET",NA,NA
"13090","20211114JAXIND",2021,"10",2021-11-14,"IND","JAX",NA,NA
"13091","20211114KCLVR",2021,"10",2021-11-14,"LVR","KC",NA,NA
"13092","20211114MINLAC",2021,"10",2021-11-14,"LAC","MIN",NA,NA
"13093","20211114NOTEN",2021,"10",2021-11-14,"TEN","NO",NA,NA
"13094","20211114PHIDEN",2021,"10",2021-11-14,"DEN","PHI",NA,NA
"13095","20211114SEAGB",2021,"10",2021-11-14,"GB","SEA",NA,NA
"13096","20211114TBWAS",2021,"10",2021-11-14,"WAS","TB",NA,NA
"13097","20211115LARSF",2021,"10",2021-11-15,"SF","LAR",NA,NA
"13098","20211118NEATL",2021,"11",2021-11-18,"ATL","NE",NA,NA
"13099","20211121ARISEA",2021,"11",2021-11-21,"SEA","ARI",NA,NA
"13100","20211121BALCHI",2021,"11",2021-11-21,"CHI","BAL",NA,NA
"13101","20211121CINLVR",2021,"11",2021-11-21,"LVR","CIN",NA,NA
"13102","20211121DALKC",2021,"11",2021-11-21,"KC","DAL",NA,NA
"13103","20211121DETCLE",2021,"11",2021-11-21,"CLE","DET",NA,NA
"13104","20211121GBMIN",2021,"11",2021-11-21,"MIN","GB",NA,NA
"13105","20211121HOUTEN",2021,"11",2021-11-21,"TEN","HOU",NA,NA
"13106","20211121INDBUF",2021,"11",2021-11-21,"BUF","IND",NA,NA
"13107","20211121MIANYJ",2021,"11",2021-11-21,"NYJ","MIA",NA,NA
"13108","20211121NOPHI",2021,"11",2021-11-21,"PHI","NO",NA,NA
"13109","20211121PITLAC",2021,"11",2021-11-21,"LAC","PIT",NA,NA
"13110","20211121SFJAX",2021,"11",2021-11-21,"JAX","SF",NA,NA
"13111","20211121WASCAR",2021,"11",2021-11-21,"CAR","WAS",NA,NA
"13112","20211122NYGTB",2021,"11",2021-11-22,"TB","NYG",NA,NA
"13113","20211125BUFNO",2021,"12",2021-11-25,"NO","BUF",NA,NA
"13114","20211125CHIDET",2021,"12",2021-11-25,"DET","CHI",NA,NA
"13115","20211125LVRDAL",2021,"12",2021-11-25,"DAL","LVR",NA,NA
"13116","20211128ATLJAX",2021,"12",2021-11-28,"JAX","ATL",NA,NA
"13117","20211128CARMIA",2021,"12",2021-11-28,"MIA","CAR",NA,NA
"13118","20211128CLEBAL",2021,"12",2021-11-28,"BAL","CLE",NA,NA
"13119","20211128LACDEN",2021,"12",2021-11-28,"DEN","LAC",NA,NA
"13120","20211128LARGB",2021,"12",2021-11-28,"GB","LAR",NA,NA
"13121","20211128MINSF",2021,"12",2021-11-28,"SF","MIN",NA,NA
"13122","20211128NYJHOU",2021,"12",2021-11-28,"HOU","NYJ",NA,NA
"13123","20211128PHINYG",2021,"12",2021-11-28,"NYG","PHI",NA,NA
"13124","20211128PITCIN",2021,"12",2021-11-28,"CIN","PIT",NA,NA
"13125","20211128TBIND",2021,"12",2021-11-28,"IND","TB",NA,NA
"13126","20211128TENNE",2021,"12",2021-11-28,"NE","TEN",NA,NA
"13127","20211129SEAWAS",2021,"12",2021-11-29,"WAS","SEA",NA,NA
"13128","20211202DALNO",2021,"13",2021-12-02,"NO","DAL",NA,NA
"13129","20211205ARICHI",2021,"13",2021-12-05,"CHI","ARI",NA,NA
"13130","20211205BALPIT",2021,"13",2021-12-05,"PIT","BAL",NA,NA
"13131","20211205DENKC",2021,"13",2021-12-05,"KC","DEN",NA,NA
"13132","20211205INDHOU",2021,"13",2021-12-05,"HOU","IND",NA,NA
"13133","20211205JAXLAR",2021,"13",2021-12-05,"LAR","JAX",NA,NA
"13134","20211205LACCIN",2021,"13",2021-12-05,"CIN","LAC",NA,NA
"13135","20211205MINDET",2021,"13",2021-12-05,"DET","MIN",NA,NA
"13136","20211205NYGMIA",2021,"13",2021-12-05,"MIA","NYG",NA,NA
"13137","20211205PHINYJ",2021,"13",2021-12-05,"NYJ","PHI",NA,NA
"13138","20211205SFSEA",2021,"13",2021-12-05,"SEA","SF",NA,NA
"13139","20211205TBATL",2021,"13",2021-12-05,"ATL","TB",NA,NA
"13140","20211205WASLVR",2021,"13",2021-12-05,"LVR","WAS",NA,NA
"13141","20211206NEBUF",2021,"13",2021-12-06,"BUF","NE",NA,NA
"13142","20211209PITMIN",2021,"14",2021-12-09,"MIN","PIT",NA,NA
"13143","20211212ATLCAR",2021,"14",2021-12-12,"CAR","ATL",NA,NA
"13144","20211212BALCLE",2021,"14",2021-12-12,"CLE","BAL",NA,NA
"13145","20211212BUFTB",2021,"14",2021-12-12,"TB","BUF",NA,NA
"13146","20211212CHIGB",2021,"14",2021-12-12,"GB","CHI",NA,NA
"13147","20211212DALWAS",2021,"14",2021-12-12,"WAS","DAL",NA,NA
"13148","20211212DETDEN",2021,"14",2021-12-12,"DEN","DET",NA,NA
"13149","20211212JAXTEN",2021,"14",2021-12-12,"TEN","JAX",NA,NA
"13150","20211212LVRKC",2021,"14",2021-12-12,"KC","LVR",NA,NA
"13151","20211212NONYJ",2021,"14",2021-12-12,"NYJ","NO",NA,NA
"13152","20211212NYGLAC",2021,"14",2021-12-12,"LAC","NYG",NA,NA
"13153","20211212SEAHOU",2021,"14",2021-12-12,"HOU","SEA",NA,NA
"13154","20211212SFCIN",2021,"14",2021-12-12,"CIN","SF",NA,NA
"13155","20211213LARARI",2021,"14",2021-12-13,"ARI","LAR",NA,NA
"13156","20211216KCLAC",2021,"15",2021-12-16,"LAC","KC",NA,NA
"13157","20211218NEIND",2021,"15",2021-12-18,"IND","NE",NA,NA
"13158","20211219ARIDET",2021,"15",2021-12-19,"DET","ARI",NA,NA
"13159","20211219ATLSF",2021,"15",2021-12-19,"SF","ATL",NA,NA
"13160","20211219CARBUF",2021,"15",2021-12-19,"BUF","CAR",NA,NA
"13161","20211219CINDEN",2021,"15",2021-12-19,"DEN","CIN",NA,NA
"13162","20211219DALNYG",2021,"15",2021-12-19,"NYG","DAL",NA,NA
"13163","20211219GBBAL",2021,"15",2021-12-19,"BAL","GB",NA,NA
"13164","20211219HOUJAX",2021,"15",2021-12-19,"JAX","HOU",NA,NA
"13165","20211219NOTB",2021,"15",2021-12-19,"TB","NO",NA,NA
"13166","20211219NYJMIA",2021,"15",2021-12-19,"MIA","NYJ",NA,NA
"13167","20211219TENPIT",2021,"15",2021-12-19,"PIT","TEN",NA,NA
"13168","20211220LVRCLE",2021,"15",2021-12-20,"CLE","LVR",NA,NA
"13169","20211220MINCHI",2021,"15",2021-12-20,"CHI","MIN",NA,NA
"13170","20211221SEALAR",2021,"15",2021-12-21,"LAR","SEA",NA,NA
"13171","20211221WASPHI",2021,"15",2021-12-21,"PHI","WAS",NA,NA
"13172","20211223SFTEN",2021,"16",2021-12-23,"TEN","SF",NA,NA
"13173","20211225CLEGB",2021,"16",2021-12-25,"GB","CLE",NA,NA
"13174","20211225INDARI",2021,"16",2021-12-25,"ARI","IND",NA,NA
"13175","20211226BALCIN",2021,"16",2021-12-26,"CIN","BAL",NA,NA
"13176","20211226BUFNE",2021,"16",2021-12-26,"NE","BUF",NA,NA
"13177","20211226CHISEA",2021,"16",2021-12-26,"SEA","CHI",NA,NA
"13178","20211226DENLVR",2021,"16",2021-12-26,"LVR","DEN",NA,NA
"13179","20211226DETATL",2021,"16",2021-12-26,"ATL","DET",NA,NA
"13180","20211226JAXNYJ",2021,"16",2021-12-26,"NYJ","JAX",NA,NA
"13181","20211226LACHOU",2021,"16",2021-12-26,"HOU","LAC",NA,NA
"13182","20211226LARMIN",2021,"16",2021-12-26,"MIN","LAR",NA,NA
"13183","20211226NYGPHI",2021,"16",2021-12-26,"PHI","NYG",NA,NA
"13184","20211226PITKC",2021,"16",2021-12-26,"KC","PIT",NA,NA
"13185","20211226TBCAR",2021,"16",2021-12-26,"CAR","TB",NA,NA
"13186","20211226WASDAL",2021,"16",2021-12-26,"DAL","WAS",NA,NA
"13187","20211227MIANO",2021,"16",2021-12-27,"NO","MIA",NA,NA
"13188","20220102ARIDAL",2021,"17",2022-01-02,"DAL","ARI",NA,NA
"13189","20220102ATLBUF",2021,"17",2022-01-02,"BUF","ATL",NA,NA
"13190","20220102CARNO",2021,"17",2022-01-02,"NO","CAR",NA,NA
"13191","20220102DENLAC",2021,"17",2022-01-02,"LAC","DEN",NA,NA
"13192","20220102DETSEA",2021,"17",2022-01-02,"SEA","DET",NA,NA
"13193","20220102HOUSF",2021,"17",2022-01-02,"SF","HOU",NA,NA
"13194","20220102JAXNE",2021,"17",2022-01-02,"NE","JAX",NA,NA
"13195","20220102KCCIN",2021,"17",2022-01-02,"CIN","KC",NA,NA
"13196","20220102LARBAL",2021,"17",2022-01-02,"BAL","LAR",NA,NA
"13197","20220102LVRIND",2021,"17",2022-01-02,"IND","LVR",NA,NA
"13198","20220102MIATEN",2021,"17",2022-01-02,"TEN","MIA",NA,NA
"13199","20220102MINGB",2021,"17",2022-01-02,"GB","MIN",NA,NA
"13200","20220102NYGCHI",2021,"17",2022-01-02,"CHI","NYG",NA,NA
